id,texto,costo
q_x737,¿Tiene variable_737?,1
q_x738,¿Tiene variable_738?,0
q_x739,¿Tiene variable_739?,1
q_x740,¿Tiene variable_740?,1
q_x741,¿Tiene variable_741?,1
q_x742,¿Tiene variable_742?,1
q_x743,¿Tiene variable_743?,1
q_x744,¿Tiene variable_744?,1
q_x745,¿Tiene variable_745?,1
q_x746,¿Tiene variable_746?,2
q_x747,¿Tiene variable_747?,1
q_x748,¿Tiene variable_748?,1
q_x749,¿Tiene variable_749?,1
q_x750,¿Tiene variable_750?,1
q_x751,¿Tiene variable_751?,5
q_x752,¿Tiene variable_752?,100
q_x753,¿Tiene variable_753?,5
q_x754,¿Tiene variable_754?,1
q_x755,¿Tiene variable_755?,1
q_x756,¿Tiene variable_756?,2
q_x757,¿Tiene variable_757?,0
q_x758,¿Tiene variable_758?,100
q_x759,¿Tiene variable_759?,1
q_x760,¿Tiene variable_760?,2
q_x761,¿Tiene variable_761?,1
q_x762,¿Tiene variable_762?,1
q_x763,¿Tiene variable_763?,100
q_x764,¿Tiene variable_764?,1
q_x765,¿Tiene variable_765?,1
q_x766,¿Tiene variable_766?,100
q_x767,¿Tiene variable_767?,5
q_x768,¿Tiene variable_768?,1
q_x769,¿Tiene variable_769?,100
q_x770,¿Tiene variable_770?,2
q_x771,¿Tiene variable_771?,100
q_x772,¿Tiene variable_772?,1
q_x773,¿Tiene variable_773?,1
q_x774,¿Tiene variable_774?,100
q_x775,¿Tiene variable_775?,0
q_x776,¿Tiene variable_776?,100
q_x777,¿Tiene variable_777?,100
q_x778,¿Tiene variable_778?,5
q_x779,¿Tiene variable_779?,5
q_x780,¿Tiene variable_780?,1
q_x781,¿Tiene variable_781?,100
q_x782,¿Tiene variable_782?,1
q_x783,¿Tiene variable_783?,1
q_x784,¿Tiene variable_784?,1
q_x785,¿Tiene variable_785?,5
q_x786,¿Tiene variable_786?,1
q_x787,¿Tiene variable_787?,2
q_x788,¿Tiene variable_788?,0
q_x789,¿Tiene variable_789?,2
q_x790,¿Tiene variable_790?,0
q_x791,¿Tiene variable_791?,2
q_x792,¿Tiene variable_792?,2
q_x793,¿Tiene variable_793?,2
q_x794,¿Tiene variable_794?,2
q_x795,¿Tiene variable_795?,5
q_x796,¿Tiene variable_796?,1
q_x797,¿Tiene variable_797?,1
q_x798,¿Tiene variable_798?,1
q_x799,¿Tiene variable_799?,100
q_x800,¿Tiene variable_800?,100
q_x801,¿Tiene variable_801?,100
q_x802,¿Tiene variable_802?,2
q_x803,¿Tiene variable_803?,0
q_x804,¿Tiene variable_804?,1
q_x805,¿Tiene variable_805?,1
q_x806,¿Tiene variable_806?,5
q_x807,¿Tiene variable_807?,1
q_x808,¿Tiene variable_808?,1
q_x809,¿Tiene variable_809?,0
q_x810,¿Tiene variable_810?,0
q_x811,¿Tiene variable_811?,0
q_x812,¿Tiene variable_812?,1
q_x813,¿Tiene variable_813?,5
q_x814,¿Tiene variable_814?,2
q_x815,¿Tiene variable_815?,1
q_x816,¿Tiene variable_816?,2
q_x817,¿Tiene variable_817?,2
q_x818,¿Tiene variable_818?,0
q_x819,¿Tiene variable_819?,1
q_x820,¿Tiene variable_820?,2
q_x821,¿Tiene variable_821?,1
q_x822,¿Tiene variable_822?,2
q_x823,¿Tiene variable_823?,0
q_x824,¿Tiene variable_824?,1
q_x825,¿Tiene variable_825?,2
q_x826,¿Tiene variable_826?,0
q_x827,¿Tiene variable_827?,5
q_x828,¿Tiene variable_828?,1
q_x829,¿Tiene variable_829?,0
q_x830,¿Tiene variable_830?,1
q_x831,¿Tiene variable_831?,2
q_x832,¿Tiene variable_832?,1
q_x833,¿Tiene variable_833?,1
q_x834,¿Tiene variable_834?,0
q_x835,¿Tiene variable_835?,2
q_x836,¿Tiene variable_836?,0
q_x837,¿Tiene variable_837?,5
q_x838,¿Tiene variable_838?,1
q_x839,¿Tiene variable_839?,2
q_x840,¿Tiene variable_840?,0
q_x841,¿Tiene variable_841?,1
q_x842,¿Tiene variable_842?,100
q_x843,¿Tiene variable_843?,0
q_x844,¿Tiene variable_844?,5
q_x845,¿Tiene variable_845?,2
q_x846,¿Tiene variable_846?,5
q_x847,¿Tiene variable_847?,1
q_x848,¿Tiene variable_848?,2
q_x849,¿Tiene variable_849?,2
q_x850,¿Tiene variable_850?,0
q_x851,¿Tiene variable_851?,2
q_x852,¿Tiene variable_852?,2
q_x853,¿Tiene variable_853?,2
q_x854,¿Tiene variable_854?,1
q_x855,¿Tiene variable_855?,5
q_x856,¿Tiene variable_856?,1
q_x857,¿Tiene variable_857?,1
q_x858,¿Tiene variable_858?,5
q_x859,¿Tiene variable_859?,2
q_x860,¿Tiene variable_860?,100
q_x861,¿Tiene variable_861?,100
q_x862,¿Tiene variable_862?,100
q_x863,¿Tiene variable_863?,0
q_x864,¿Tiene variable_864?,100
q_x865,¿Tiene variable_865?,5
q_x866,¿Tiene variable_866?,0
q_x867,¿Tiene variable_867?,1
q_x868,¿Tiene variable_868?,0
q_x869,¿Tiene variable_869?,0
q_x870,¿Tiene variable_870?,1
q_x871,¿Tiene variable_871?,1
q_x872,¿Tiene variable_872?,2
q_x873,¿Tiene variable_873?,2
q_x874,¿Tiene variable_874?,1
q_x875,¿Tiene variable_875?,100
q_x876,¿Tiene variable_876?,2
q_x877,¿Tiene variable_877?,0
q_x878,¿Tiene variable_878?,5
q_x879,¿Tiene variable_879?,1
q_x880,¿Tiene variable_880?,100
q_x881,¿Tiene variable_881?,100
q_x882,¿Tiene variable_882?,1
q_x883,¿Tiene variable_883?,2
q_x884,¿Tiene variable_884?,100
q_x885,¿Tiene variable_885?,2
q_x886,¿Tiene variable_886?,1
q_x887,¿Tiene variable_887?,1
q_x888,¿Tiene variable_888?,100
q_x889,¿Tiene variable_889?,1
q_x890,¿Tiene variable_890?,0
q_x891,¿Tiene variable_891?,100
q_x892,¿Tiene variable_892?,0
q_x893,¿Tiene variable_893?,2
q_x894,¿Tiene variable_894?,1
q_x895,¿Tiene variable_895?,1
q_x896,¿Tiene variable_896?,1
q_x897,¿Tiene variable_897?,2
q_x898,¿Tiene variable_898?,1
q_x899,¿Tiene variable_899?,100
q_x900,¿Tiene variable_900?,2
q_x901,¿Tiene variable_901?,5
q_x902,¿Tiene variable_902?,0
q_x903,¿Tiene variable_903?,1
q_x904,¿Tiene variable_904?,0
q_x905,¿Tiene variable_905?,1
q_x906,¿Tiene variable_906?,5
q_x907,¿Tiene variable_907?,0
q_x908,¿Tiene variable_908?,2
q_x909,¿Tiene variable_909?,2
q_x910,¿Tiene variable_910?,1
q_x911,¿Tiene variable_911?,5
q_x912,¿Tiene variable_912?,1
q_x913,¿Tiene variable_913?,1
q_x914,¿Tiene variable_914?,1
q_x915,¿Tiene variable_915?,0
q_x916,¿Tiene variable_916?,1
q_x917,¿Tiene variable_917?,100
q_x918,¿Tiene variable_918?,5
q_x919,¿Tiene variable_919?,1
q_x920,¿Tiene variable_920?,100
q_x921,¿Tiene variable_921?,5
q_x922,¿Tiene variable_922?,2
q_x923,¿Tiene variable_923?,2
q_x924,¿Tiene variable_924?,1
q_x925,¿Tiene variable_925?,0
q_x926,¿Tiene variable_926?,100
q_x927,¿Tiene variable_927?,2
q_x928,¿Tiene variable_928?,5
q_x929,¿Tiene variable_929?,100
q_x930,¿Tiene variable_930?,1
q_x931,¿Tiene variable_931?,1
q_x932,¿Tiene variable_932?,100
q_x933,¿Tiene variable_933?,1
q_x934,¿Tiene variable_934?,5
q_x935,¿Tiene variable_935?,2
q_x936,¿Tiene variable_936?,1
q_x937,¿Tiene variable_937?,0
q_x938,¿Tiene variable_938?,1
q_x939,¿Tiene variable_939?,5
q_x940,¿Tiene variable_940?,2
q_x941,¿Tiene variable_941?,1
q_x942,¿Tiene variable_942?,1
q_x943,¿Tiene variable_943?,5
q_x944,¿Tiene variable_944?,0
q_x945,¿Tiene variable_945?,5
q_x946,¿Tiene variable_946?,100
q_x947,¿Tiene variable_947?,0
q_x948,¿Tiene variable_948?,1
q_x949,¿Tiene variable_949?,100
q_x950,¿Tiene variable_950?,2
q_x951,¿Tiene variable_951?,1
q_x952,¿Tiene variable_952?,1
q_x953,¿Tiene variable_953?,0
q_x954,¿Tiene variable_954?,1
q_x955,¿Tiene variable_955?,5
q_x956,¿Tiene variable_956?,0
q_x957,¿Tiene variable_957?,1
q_x958,¿Tiene variable_958?,100
q_x959,¿Tiene variable_959?,2
q_x960,¿Tiene variable_960?,2
q_x961,¿Tiene variable_961?,2
q_x962,¿Tiene variable_962?,0
q_x963,¿Tiene variable_963?,0
q_x964,¿Tiene variable_964?,0
q_x965,¿Tiene variable_965?,5
q_x966,¿Tiene variable_966?,5
q_x967,¿Tiene variable_967?,100
q_x968,¿Tiene variable_968?,2
q_x969,¿Tiene variable_969?,0
q_x970,¿Tiene variable_970?,100
q_x971,¿Tiene variable_971?,5
q_x972,¿Tiene variable_972?,5
q_x973,¿Tiene variable_973?,1
q_x974,¿Tiene variable_974?,1
q_x975,¿Tiene variable_975?,1
q_x976,¿Tiene variable_976?,0
q_x977,¿Tiene variable_977?,1
q_x978,¿Tiene variable_978?,1
q_x979,¿Tiene variable_979?,1
q_x980,¿Tiene variable_980?,2
q_x981,¿Tiene variable_981?,1
q_x982,¿Tiene variable_982?,5
q_x983,¿Tiene variable_983?,0
q_x984,¿Tiene variable_984?,5
q_x985,¿Tiene variable_985?,2
q_x986,¿Tiene variable_986?,5
q_x987,¿Tiene variable_987?,1
q_x988,¿Tiene variable_988?,100
q_x989,¿Tiene variable_989?,0
q_x990,¿Tiene variable_990?,100
q_x991,¿Tiene variable_991?,0
q_x992,¿Tiene variable_992?,1
q_x993,¿Tiene variable_993?,0
q_x994,¿Tiene variable_994?,5
q_x995,¿Tiene variable_995?,1
q_x996,¿Tiene variable_996?,2
q_x997,¿Tiene variable_997?,1
q_x998,¿Tiene variable_998?,0
q_x999,¿Tiene variable_999?,1
q_x1000,¿Tiene variable_1000?,1
q_x1001,¿Tiene variable_1001?,5
q_x1002,¿Tiene variable_1002?,100
q_x1003,¿Tiene variable_1003?,1
q_x1004,¿Tiene variable_1004?,0
q_x1005,¿Tiene variable_1005?,0
q_x1006,¿Tiene variable_1006?,1
q_x1007,¿Tiene variable_1007?,1
q_x1008,¿Tiene variable_1008?,2
q_x1009,¿Tiene variable_1009?,2
q_x1010,¿Tiene variable_1010?,1
q_x1011,¿Tiene variable_1011?,100
q_x1012,¿Tiene variable_1012?,2
q_x1013,¿Tiene variable_1013?,100
q_x1014,¿Tiene variable_1014?,0
q_x1015,¿Tiene variable_1015?,1
q_x1016,¿Tiene variable_1016?,0
q_x1017,¿Tiene variable_1017?,2
q_x1018,¿Tiene variable_1018?,5
q_x1019,¿Tiene variable_1019?,5
q_x1020,¿Tiene variable_1020?,0
q_x1021,¿Tiene variable_1021?,0
q_x1022,¿Tiene variable_1022?,1
q_x1023,¿Tiene variable_1023?,1
q_x1024,¿Tiene variable_1024?,2
q_x1025,¿Tiene variable_1025?,5
q_x1026,¿Tiene variable_1026?,0
q_x1027,¿Tiene variable_1027?,1
q_x1028,¿Tiene variable_1028?,0
q_x1029,¿Tiene variable_1029?,5
q_x1030,¿Tiene variable_1030?,5
q_x1031,¿Tiene variable_1031?,5
q_x1032,¿Tiene variable_1032?,5
q_x1033,¿Tiene variable_1033?,5
q_x1034,¿Tiene variable_1034?,5
q_x1035,¿Tiene variable_1035?,1
q_x1036,¿Tiene variable_1036?,0
q_x1037,¿Tiene variable_1037?,2
q_x1038,¿Tiene variable_1038?,2
q_x1039,¿Tiene variable_1039?,2
q_x1040,¿Tiene variable_1040?,2
q_x1041,¿Tiene variable_1041?,2
q_x1042,¿Tiene variable_1042?,0
q_x1043,¿Tiene variable_1043?,2
q_x1044,¿Tiene variable_1044?,1
q_x1045,¿Tiene variable_1045?,1
q_x1046,¿Tiene variable_1046?,2
q_x1047,¿Tiene variable_1047?,100
q_x1048,¿Tiene variable_1048?,100
q_x1049,¿Tiene variable_1049?,5
q_x1050,¿Tiene variable_1050?,2
q_x1051,¿Tiene variable_1051?,1
q_x1052,¿Tiene variable_1052?,100
q_x1053,¿Tiene variable_1053?,1
q_x1054,¿Tiene variable_1054?,0
q_x1055,¿Tiene variable_1055?,1
q_x1056,¿Tiene variable_1056?,2
q_x1057,¿Tiene variable_1057?,2
q_x1058,¿Tiene variable_1058?,1
q_x1059,¿Tiene variable_1059?,1
q_x1060,¿Tiene variable_1060?,1
q_x1061,¿Tiene variable_1061?,5
q_x1062,¿Tiene variable_1062?,0
q_x1063,¿Tiene variable_1063?,5
q_x1064,¿Tiene variable_1064?,0
q_x1065,¿Tiene variable_1065?,2
q_x1066,¿Tiene variable_1066?,100
q_x1067,¿Tiene variable_1067?,100
q_x1068,¿Tiene variable_1068?,0
q_x1069,¿Tiene variable_1069?,1
q_x1070,¿Tiene variable_1070?,1
q_x1071,¿Tiene variable_1071?,100
q_x1072,¿Tiene variable_1072?,1
q_x1073,¿Tiene variable_1073?,0
q_x1074,¿Tiene variable_1074?,0
q_x1075,¿Tiene variable_1075?,1
q_x1076,¿Tiene variable_1076?,0
q_x1077,¿Tiene variable_1077?,2
q_x1078,¿Tiene variable_1078?,1
q_x1079,¿Tiene variable_1079?,2
q_x1080,¿Tiene variable_1080?,1
q_x1081,¿Tiene variable_1081?,0
q_x1082,¿Tiene variable_1082?,100
q_x1083,¿Tiene variable_1083?,100
q_x1084,¿Tiene variable_1084?,1
q_x1085,¿Tiene variable_1085?,0
q_x1086,¿Tiene variable_1086?,1
q_x1087,¿Tiene variable_1087?,100
q_x1088,¿Tiene variable_1088?,0
q_x1089,¿Tiene variable_1089?,1
q_x1090,¿Tiene variable_1090?,5
q_x1091,¿Tiene variable_1091?,0
q_x1092,¿Tiene variable_1092?,5
q_x1093,¿Tiene variable_1093?,100
q_x1094,¿Tiene variable_1094?,1
q_x1095,¿Tiene variable_1095?,1
q_x1096,¿Tiene variable_1096?,1
q_x1097,¿Tiene variable_1097?,5
q_x1098,¿Tiene variable_1098?,5
q_x1099,¿Tiene variable_1099?,5
q_x1100,¿Tiene variable_1100?,100
q_x1101,¿Tiene variable_1101?,100
q_x1102,¿Tiene variable_1102?,1
q_x1103,¿Tiene variable_1103?,0
q_x1104,¿Tiene variable_1104?,1
q_x1105,¿Tiene variable_1105?,1
q_x1106,¿Tiene variable_1106?,1
q_x1107,¿Tiene variable_1107?,1
q_x1108,¿Tiene variable_1108?,1
q_x1109,¿Tiene variable_1109?,1
q_x1110,¿Tiene variable_1110?,1
q_x1111,¿Tiene variable_1111?,100
q_x1112,¿Tiene variable_1112?,0
q_x1113,¿Tiene variable_1113?,0
q_x1114,¿Tiene variable_1114?,5
q_x1115,¿Tiene variable_1115?,0
q_x1116,¿Tiene variable_1116?,1
q_x1117,¿Tiene variable_1117?,1
q_x1118,¿Tiene variable_1118?,0
q_x1119,¿Tiene variable_1119?,0
q_x1120,¿Tiene variable_1120?,100
q_x1121,¿Tiene variable_1121?,1
q_x1122,¿Tiene variable_1122?,0
q_x1123,¿Tiene variable_1123?,5
q_x1124,¿Tiene variable_1124?,5
q_x1125,¿Tiene variable_1125?,1
q_x1126,¿Tiene variable_1126?,1
q_x1127,¿Tiene variable_1127?,1
q_x1128,¿Tiene variable_1128?,0
q_x1129,¿Tiene variable_1129?,1
q_x1130,¿Tiene variable_1130?,0
q_x1131,¿Tiene variable_1131?,100
q_x1132,¿Tiene variable_1132?,0
q_x1133,¿Tiene variable_1133?,1
q_x1134,¿Tiene variable_1134?,5
q_x1135,¿Tiene variable_1135?,2
q_x1136,¿Tiene variable_1136?,5
q_x1137,¿Tiene variable_1137?,5
q_x1138,¿Tiene variable_1138?,1
q_x1139,¿Tiene variable_1139?,1
q_x1140,¿Tiene variable_1140?,100
q_x1141,¿Tiene variable_1141?,1
q_x1142,¿Tiene variable_1142?,1
q_x1143,¿Tiene variable_1143?,2
q_x1144,¿Tiene variable_1144?,100
q_x1145,¿Tiene variable_1145?,1
q_x1146,¿Tiene variable_1146?,1
q_x1147,¿Tiene variable_1147?,0
q_x1148,¿Tiene variable_1148?,100
q_x1149,¿Tiene variable_1149?,1
q_x1150,¿Tiene variable_1150?,1
q_x1151,¿Tiene variable_1151?,0
q_x1152,¿Tiene variable_1152?,0
q_x1153,¿Tiene variable_1153?,100
q_x1154,¿Tiene variable_1154?,100
q_x1155,¿Tiene variable_1155?,5
q_x1156,¿Tiene variable_1156?,1
q_x1157,¿Tiene variable_1157?,5
q_x1158,¿Tiene variable_1158?,100
q_x1159,¿Tiene variable_1159?,0
q_x1160,¿Tiene variable_1160?,100
q_x1161,¿Tiene variable_1161?,1
q_x1162,¿Tiene variable_1162?,100
q_x1163,¿Tiene variable_1163?,2
q_x1164,¿Tiene variable_1164?,0
q_x1165,¿Tiene variable_1165?,100
q_x1166,¿Tiene variable_1166?,2
q_x1167,¿Tiene variable_1167?,1
q_x1168,¿Tiene variable_1168?,1
q_x1169,¿Tiene variable_1169?,1
q_x1170,¿Tiene variable_1170?,1
q_x1171,¿Tiene variable_1171?,100
q_x1172,¿Tiene variable_1172?,1
q_x1173,¿Tiene variable_1173?,100
q_x1174,¿Tiene variable_1174?,1
q_x1175,¿Tiene variable_1175?,2
q_x1176,¿Tiene variable_1176?,5
q_x1177,¿Tiene variable_1177?,0
q_x1178,¿Tiene variable_1178?,100
q_x1179,¿Tiene variable_1179?,0
q_x1180,¿Tiene variable_1180?,2
q_x1181,¿Tiene variable_1181?,0
q_x1182,¿Tiene variable_1182?,0
q_x1183,¿Tiene variable_1183?,0
q_x1184,¿Tiene variable_1184?,1
q_x1185,¿Tiene variable_1185?,1
q_x1186,¿Tiene variable_1186?,5
q_x1187,¿Tiene variable_1187?,1
q_x1188,¿Tiene variable_1188?,1
q_x1189,¿Tiene variable_1189?,0
q_x1190,¿Tiene variable_1190?,1
q_x1191,¿Tiene variable_1191?,2
q_x1192,¿Tiene variable_1192?,2
q_x1193,¿Tiene variable_1193?,0
q_x1194,¿Tiene variable_1194?,1
q_x1195,¿Tiene variable_1195?,1
q_x1196,¿Tiene variable_1196?,1
q_x1197,¿Tiene variable_1197?,100
q_x1198,¿Tiene variable_1198?,5
q_x1199,¿Tiene variable_1199?,1
q_x1200,¿Tiene variable_1200?,2
q_x1201,¿Tiene variable_1201?,1
q_x1202,¿Tiene variable_1202?,2
q_x1203,¿Tiene variable_1203?,0
q_x1204,¿Tiene variable_1204?,1
q_x1205,¿Tiene variable_1205?,5
q_x1206,¿Tiene variable_1206?,1
q_x1207,¿Tiene variable_1207?,100
q_x1208,¿Tiene variable_1208?,2
q_x1209,¿Tiene variable_1209?,0
q_x1210,¿Tiene variable_1210?,0
q_x1211,¿Tiene variable_1211?,5
q_x1212,¿Tiene variable_1212?,2
q_x1213,¿Tiene variable_1213?,0
q_x1214,¿Tiene variable_1214?,1
q_x1215,¿Tiene variable_1215?,100
q_x1216,¿Tiene variable_1216?,2
q_x1217,¿Tiene variable_1217?,0
q_x1218,¿Tiene variable_1218?,0
q_x1219,¿Tiene variable_1219?,0
q_x1220,¿Tiene variable_1220?,1
q_x1221,¿Tiene variable_1221?,1
q_x1222,¿Tiene variable_1222?,1
q_x1223,¿Tiene variable_1223?,1
q_x1224,¿Tiene variable_1224?,5
q_x1225,¿Tiene variable_1225?,0
q_x1226,¿Tiene variable_1226?,100
q_x1227,¿Tiene variable_1227?,0
q_x1228,¿Tiene variable_1228?,1
q_x1229,¿Tiene variable_1229?,1
q_x1230,¿Tiene variable_1230?,5
q_x1231,¿Tiene variable_1231?,1
q_x1232,¿Tiene variable_1232?,2
q_x1233,¿Tiene variable_1233?,2
q_x1234,¿Tiene variable_1234?,5
q_x1235,¿Tiene variable_1235?,1
q_x1236,¿Tiene variable_1236?,0
q_x1237,¿Tiene variable_1237?,2
q_x1238,¿Tiene variable_1238?,5
q_x1239,¿Tiene variable_1239?,1
q_x1240,¿Tiene variable_1240?,1
q_x1241,¿Tiene variable_1241?,1
q_x1242,¿Tiene variable_1242?,1
q_x1243,¿Tiene variable_1243?,100
q_x1244,¿Tiene variable_1244?,100
q_x1245,¿Tiene variable_1245?,5
q_x1246,¿Tiene variable_1246?,100
q_x1247,¿Tiene variable_1247?,1
q_x1248,¿Tiene variable_1248?,1
q_x1249,¿Tiene variable_1249?,1
q_x1250,¿Tiene variable_1250?,1
q_x1251,¿Tiene variable_1251?,0
q_x1252,¿Tiene variable_1252?,0
q_x1253,¿Tiene variable_1253?,100
q_x1254,¿Tiene variable_1254?,0
q_x1255,¿Tiene variable_1255?,5
q_x1256,¿Tiene variable_1256?,1
q_x1257,¿Tiene variable_1257?,100
q_x1258,¿Tiene variable_1258?,0
q_x1259,¿Tiene variable_1259?,2
q_x1260,¿Tiene variable_1260?,5
q_x1261,¿Tiene variable_1261?,5
q_x1262,¿Tiene variable_1262?,100
q_x1263,¿Tiene variable_1263?,0
q_x1264,¿Tiene variable_1264?,2
q_x1265,¿Tiene variable_1265?,1
q_x1266,¿Tiene variable_1266?,2
q_x1267,¿Tiene variable_1267?,0
q_x1268,¿Tiene variable_1268?,100
q_x1269,¿Tiene variable_1269?,2
q_x1270,¿Tiene variable_1270?,2
q_x1271,¿Tiene variable_1271?,0
q_x1272,¿Tiene variable_1272?,1
q_x1273,¿Tiene variable_1273?,5
q_x1274,¿Tiene variable_1274?,1
q_x1275,¿Tiene variable_1275?,1
q_x1276,¿Tiene variable_1276?,1
q_x1277,¿Tiene variable_1277?,100
q_x1278,¿Tiene variable_1278?,1
q_x1279,¿Tiene variable_1279?,5
q_x1280,¿Tiene variable_1280?,100
q_x1281,¿Tiene variable_1281?,1
q_x1282,¿Tiene variable_1282?,2
q_x1283,¿Tiene variable_1283?,1
q_x1284,¿Tiene variable_1284?,5
q_x1285,¿Tiene variable_1285?,2
q_x1286,¿Tiene variable_1286?,2
q_x1287,¿Tiene variable_1287?,0
q_x1288,¿Tiene variable_1288?,5
q_x1289,¿Tiene variable_1289?,1
q_x1290,¿Tiene variable_1290?,1
q_x1291,¿Tiene variable_1291?,2
q_x1292,¿Tiene variable_1292?,100
q_x1293,¿Tiene variable_1293?,0
q_x1294,¿Tiene variable_1294?,5
q_x1295,¿Tiene variable_1295?,1
q_x1296,¿Tiene variable_1296?,1
q_x1297,¿Tiene variable_1297?,0
q_x1298,¿Tiene variable_1298?,100
q_x1299,¿Tiene variable_1299?,1
q_x1300,¿Tiene variable_1300?,0
q_x1301,¿Tiene variable_1301?,0
q_x1302,¿Tiene variable_1302?,2
q_x1303,¿Tiene variable_1303?,2
q_x1304,¿Tiene variable_1304?,100
q_x1305,¿Tiene variable_1305?,100
q_x1306,¿Tiene variable_1306?,2
q_x1307,¿Tiene variable_1307?,0
q_x1308,¿Tiene variable_1308?,5
q_x1309,¿Tiene variable_1309?,2
q_x1310,¿Tiene variable_1310?,1
q_x1311,¿Tiene variable_1311?,100
q_x1312,¿Tiene variable_1312?,2
q_x1313,¿Tiene variable_1313?,5
q_x1314,¿Tiene variable_1314?,100
q_x1315,¿Tiene variable_1315?,1
q_x1316,¿Tiene variable_1316?,100
q_x1317,¿Tiene variable_1317?,1
q_x1318,¿Tiene variable_1318?,100
q_x1319,¿Tiene variable_1319?,100
q_x1320,¿Tiene variable_1320?,100
q_x1321,¿Tiene variable_1321?,0
q_x1322,¿Tiene variable_1322?,2
q_x1323,¿Tiene variable_1323?,1
q_x1324,¿Tiene variable_1324?,1
q_x1325,¿Tiene variable_1325?,0
q_x1326,¿Tiene variable_1326?,1
q_x1327,¿Tiene variable_1327?,1
q_x1328,¿Tiene variable_1328?,5
q_x1329,¿Tiene variable_1329?,1
q_x1330,¿Tiene variable_1330?,1
q_x1331,¿Tiene variable_1331?,2
q_x1332,¿Tiene variable_1332?,2
q_x1333,¿Tiene variable_1333?,1
q_x1334,¿Tiene variable_1334?,2
q_x1335,¿Tiene variable_1335?,1
q_x1336,¿Tiene variable_1336?,2
q_x1337,¿Tiene variable_1337?,100
q_x1338,¿Tiene variable_1338?,2
q_x1339,¿Tiene variable_1339?,2
q_x1340,¿Tiene variable_1340?,1
q_x1341,¿Tiene variable_1341?,1
q_x1342,¿Tiene variable_1342?,1
q_x1343,¿Tiene variable_1343?,1
q_x1344,¿Tiene variable_1344?,2
q_x1345,¿Tiene variable_1345?,1
q_x1346,¿Tiene variable_1346?,2
q_x1347,¿Tiene variable_1347?,0
q_x1348,¿Tiene variable_1348?,100
q_x1349,¿Tiene variable_1349?,1
q_x1350,¿Tiene variable_1350?,2
q_x1351,¿Tiene variable_1351?,1
q_x1352,¿Tiene variable_1352?,100
q_x1353,¿Tiene variable_1353?,1
q_x1354,¿Tiene variable_1354?,5
q_x1355,¿Tiene variable_1355?,2
q_x1356,¿Tiene variable_1356?,1
q_x1357,¿Tiene variable_1357?,1
q_x1358,¿Tiene variable_1358?,100
q_x1359,¿Tiene variable_1359?,0
q_x1360,¿Tiene variable_1360?,2
q_x1361,¿Tiene variable_1361?,5
q_x1362,¿Tiene variable_1362?,5
q_x1363,¿Tiene variable_1363?,1
q_x1364,¿Tiene variable_1364?,0
q_x1365,¿Tiene variable_1365?,1
q_x1366,¿Tiene variable_1366?,0
q_x1367,¿Tiene variable_1367?,5
q_x1368,¿Tiene variable_1368?,100
q_x1369,¿Tiene variable_1369?,1
q_x1370,¿Tiene variable_1370?,2
q_x1371,¿Tiene variable_1371?,5
q_x1372,¿Tiene variable_1372?,1
q_x1373,¿Tiene variable_1373?,0
q_x1374,¿Tiene variable_1374?,5
q_x1375,¿Tiene variable_1375?,1
q_x1376,¿Tiene variable_1376?,100
q_x1377,¿Tiene variable_1377?,0
q_x1378,¿Tiene variable_1378?,1
q_x1379,¿Tiene variable_1379?,100
q_x1380,¿Tiene variable_1380?,1
q_x1381,¿Tiene variable_1381?,1
q_x1382,¿Tiene variable_1382?,2
q_x1383,¿Tiene variable_1383?,100
q_x1384,¿Tiene variable_1384?,100
q_x1385,¿Tiene variable_1385?,100
q_x1386,¿Tiene variable_1386?,1
q_x1387,¿Tiene variable_1387?,1
q_x1388,¿Tiene variable_1388?,0
q_x1389,¿Tiene variable_1389?,0
q_x1390,¿Tiene variable_1390?,5
q_x1391,¿Tiene variable_1391?,1
q_x1392,¿Tiene variable_1392?,0
q_x1393,¿Tiene variable_1393?,2
q_x1394,¿Tiene variable_1394?,0
q_x1395,¿Tiene variable_1395?,2
q_x1396,¿Tiene variable_1396?,1
q_x1397,¿Tiene variable_1397?,2
q_x1398,¿Tiene variable_1398?,100
q_x1399,¿Tiene variable_1399?,1
q_x1400,¿Tiene variable_1400?,0
q_x1401,¿Tiene variable_1401?,100
q_x1402,¿Tiene variable_1402?,2
q_x1403,¿Tiene variable_1403?,1
q_x1404,¿Tiene variable_1404?,0
q_x1405,¿Tiene variable_1405?,100
q_x1406,¿Tiene variable_1406?,0
q_x1407,¿Tiene variable_1407?,5
q_x1408,¿Tiene variable_1408?,2
q_x1409,¿Tiene variable_1409?,100
q_x1410,¿Tiene variable_1410?,2
q_x1411,¿Tiene variable_1411?,0
q_x1412,¿Tiene variable_1412?,0
q_x1413,¿Tiene variable_1413?,5
q_x1414,¿Tiene variable_1414?,1
q_x1415,¿Tiene variable_1415?,5
q_x1416,¿Tiene variable_1416?,100
q_x1417,¿Tiene variable_1417?,2
q_x1418,¿Tiene variable_1418?,1
q_x1419,¿Tiene variable_1419?,100
q_x1420,¿Tiene variable_1420?,0
q_x1421,¿Tiene variable_1421?,2
q_x1422,¿Tiene variable_1422?,100
q_x1423,¿Tiene variable_1423?,2
q_x1424,¿Tiene variable_1424?,100
q_x1425,¿Tiene variable_1425?,2
q_x1426,¿Tiene variable_1426?,1
q_x1427,¿Tiene variable_1427?,1
